id	is_hate	location
828	1.0	Eastern Time (US & Canada)
829	1.0	Eastern Time (US & Canada)
830	1.0	Eastern Time (US & Canada)
831	1.0	Eastern Time (US & Canada)
832	1.0	Eastern Time (US & Canada)
833	1.0	Eastern Time (US & Canada)
834	1.0	Eastern Time (US & Canada)
835	1.0	Eastern Time (US & Canada)
836	1.0	Eastern Time (US & Canada)
837	1.0	Eastern Time (US & Canada)
838	1.0	Eastern Time (US & Canada)
839	1.0	Eastern Time (US & Canada)
840	1.0	Eastern Time (US & Canada)
841	1.0	Eastern Time (US & Canada)
842	1.0	Eastern Time (US & Canada)
843	1.0	Eastern Time (US & Canada)
844	1.0	Eastern Time (US & Canada)
845	1.0	Eastern Time (US & Canada)
846	1.0	Eastern Time (US & Canada)
847	1.0	Eastern Time (US & Canada)
848	1.0	Eastern Time (US & Canada)
849	1.0	Eastern Time (US & Canada)
850	1.0	Eastern Time (US & Canada)
851	1.0	Eastern Time (US & Canada)
852	1.0	Eastern Time (US & Canada)
853	1.0	Eastern Time (US & Canada)
854	1.0	Eastern Time (US & Canada)
855	1.0	Eastern Time (US & Canada)
856	1.0	Eastern Time (US & Canada)
857	1.0	Eastern Time (US & Canada)
858	1.0	Eastern Time (US & Canada)
859	1.0	Eastern Time (US & Canada)
860	1.0	Eastern Time (US & Canada)
861	1.0	Eastern Time (US & Canada)
862	1.0	Eastern Time (US & Canada)
863	1.0	Eastern Time (US & Canada)
864	1.0	Eastern Time (US & Canada)
865	1.0	Eastern Time (US & Canada)
866	1.0	Eastern Time (US & Canada)
867	1.0	Eastern Time (US & Canada)
868	1.0	Eastern Time (US & Canada)
869	1.0	Eastern Time (US & Canada)
870	1.0	Eastern Time (US & Canada)
871	1.0	Eastern Time (US & Canada)
872	1.0	Eastern Time (US & Canada)
873	1.0	Eastern Time (US & Canada)
874	1.0	Eastern Time (US & Canada)
875	1.0	Eastern Time (US & Canada)
876	1.0	Eastern Time (US & Canada)
877	1.0	Eastern Time (US & Canada)
878	1.0	Eastern Time (US & Canada)
879	1.0	Eastern Time (US & Canada)
880	1.0	Eastern Time (US & Canada)
881	1.0	Eastern Time (US & Canada)
882	1.0	Eastern Time (US & Canada)
883	1.0	Eastern Time (US & Canada)
884	1.0	Eastern Time (US & Canada)
885	1.0	Eastern Time (US & Canada)
886	1.0	Eastern Time (US & Canada)
887	1.0	Eastern Time (US & Canada)
888	1.0	Eastern Time (US & Canada)
889	1.0	Eastern Time (US & Canada)
890	1.0	Eastern Time (US & Canada)
891	1.0	Eastern Time (US & Canada)
892	1.0	Eastern Time (US & Canada)
893	1.0	Eastern Time (US & Canada)
894	1.0	Eastern Time (US & Canada)
895	1.0	Eastern Time (US & Canada)
896	1.0	Eastern Time (US & Canada)
897	1.0	Eastern Time (US & Canada)
898	1.0	Eastern Time (US & Canada)
899	1.0	Eastern Time (US & Canada)
900	1.0	Eastern Time (US & Canada)
901	1.0	Eastern Time (US & Canada)
902	1.0	Eastern Time (US & Canada)
903	1.0	Eastern Time (US & Canada)
904	1.0	Eastern Time (US & Canada)
905	1.0	Eastern Time (US & Canada)
906	1.0	Eastern Time (US & Canada)
907	1.0	Eastern Time (US & Canada)
908	1.0	Eastern Time (US & Canada)
909	1.0	Eastern Time (US & Canada)
910	1.0	Eastern Time (US & Canada)
911	1.0	Eastern Time (US & Canada)
912	1.0	Eastern Time (US & Canada)
913	1.0	Eastern Time (US & Canada)
914	1.0	Eastern Time (US & Canada)
915	1.0	Eastern Time (US & Canada)
916	1.0	Eastern Time (US & Canada)
917	1.0	Eastern Time (US & Canada)
918	1.0	Eastern Time (US & Canada)
919	1.0	Eastern Time (US & Canada)
920	1.0	Eastern Time (US & Canada)
921	1.0	Eastern Time (US & Canada)
922	1.0	Eastern Time (US & Canada)
923	1.0	Eastern Time (US & Canada)
924	1.0	Eastern Time (US & Canada)
925	1.0	Eastern Time (US & Canada)
926	1.0	Eastern Time (US & Canada)
927	1.0	Eastern Time (US & Canada)
928	1.0	Eastern Time (US & Canada)
929	1.0	Eastern Time (US & Canada)
930	1.0	Eastern Time (US & Canada)
931	1.0	Eastern Time (US & Canada)
932	1.0	Eastern Time (US & Canada)
933	1.0	Eastern Time (US & Canada)
934	1.0	Eastern Time (US & Canada)
935	1.0	Eastern Time (US & Canada)
936	1.0	Eastern Time (US & Canada)
937	1.0	Eastern Time (US & Canada)
938	1.0	Eastern Time (US & Canada)
939	1.0	Eastern Time (US & Canada)
940	1.0	Eastern Time (US & Canada)
941	1.0	Eastern Time (US & Canada)
942	1.0	Eastern Time (US & Canada)
943	1.0	Eastern Time (US & Canada)
944	1.0	Eastern Time (US & Canada)
945	1.0	Eastern Time (US & Canada)
946	1.0	Eastern Time (US & Canada)
947	1.0	Eastern Time (US & Canada)
948	1.0	Eastern Time (US & Canada)
949	1.0	Eastern Time (US & Canada)
950	1.0	Eastern Time (US & Canada)
951	1.0	Eastern Time (US & Canada)
952	1.0	Eastern Time (US & Canada)
953	1.0	Eastern Time (US & Canada)
954	1.0	Eastern Time (US & Canada)
955	1.0	Eastern Time (US & Canada)
956	1.0	Eastern Time (US & Canada)
957	1.0	Eastern Time (US & Canada)
958	1.0	Eastern Time (US & Canada)
959	1.0	Eastern Time (US & Canada)
960	1.0	Eastern Time (US & Canada)
961	1.0	Eastern Time (US & Canada)
962	1.0	Eastern Time (US & Canada)
963	1.0	Eastern Time (US & Canada)
964	1.0	Eastern Time (US & Canada)
965	1.0	Eastern Time (US & Canada)
966	1.0	Eastern Time (US & Canada)
967	1.0	Eastern Time (US & Canada)
968	1.0	Eastern Time (US & Canada)
969	1.0	Eastern Time (US & Canada)
970	1.0	Eastern Time (US & Canada)
971	1.0	Eastern Time (US & Canada)
972	1.0	Eastern Time (US & Canada)
973	1.0	Eastern Time (US & Canada)
974	1.0	Eastern Time (US & Canada)
975	1.0	Eastern Time (US & Canada)
976	1.0	Eastern Time (US & Canada)
977	1.0	Eastern Time (US & Canada)
978	1.0	Eastern Time (US & Canada)
979	1.0	Eastern Time (US & Canada)
980	1.0	Eastern Time (US & Canada)
981	1.0	Eastern Time (US & Canada)
982	1.0	Eastern Time (US & Canada)
983	1.0	Eastern Time (US & Canada)
984	1.0	Eastern Time (US & Canada)
985	1.0	Eastern Time (US & Canada)
986	1.0	Eastern Time (US & Canada)
987	1.0	Eastern Time (US & Canada)
988	1.0	Eastern Time (US & Canada)
989	1.0	Eastern Time (US & Canada)
990	1.0	Eastern Time (US & Canada)
991	1.0	Eastern Time (US & Canada)
992	1.0	Eastern Time (US & Canada)
993	1.0	Eastern Time (US & Canada)
994	1.0	Eastern Time (US & Canada)
995	1.0	Eastern Time (US & Canada)
996	1.0	Eastern Time (US & Canada)
997	1.0	Eastern Time (US & Canada)
998	1.0	Eastern Time (US & Canada)
999	1.0	Eastern Time (US & Canada)
1000	1.0	Eastern Time (US & Canada)
1001	1.0	Eastern Time (US & Canada)
1002	1.0	Eastern Time (US & Canada)
1003	1.0	Eastern Time (US & Canada)
1004	1.0	Eastern Time (US & Canada)
1005	1.0	Eastern Time (US & Canada)
1006	1.0	Eastern Time (US & Canada)
1007	1.0	Eastern Time (US & Canada)
1008	1.0	Eastern Time (US & Canada)
1009	1.0	Eastern Time (US & Canada)
1010	1.0	Eastern Time (US & Canada)
1011	1.0	Eastern Time (US & Canada)
1012	1.0	Eastern Time (US & Canada)
1013	1.0	Eastern Time (US & Canada)
1014	1.0	Eastern Time (US & Canada)
1015	1.0	Eastern Time (US & Canada)
1016	1.0	Eastern Time (US & Canada)
1017	1.0	Eastern Time (US & Canada)
1018	1.0	Eastern Time (US & Canada)
1019	1.0	Eastern Time (US & Canada)
1020	1.0	Eastern Time (US & Canada)
1021	1.0	Eastern Time (US & Canada)
1022	1.0	Eastern Time (US & Canada)
1023	1.0	Eastern Time (US & Canada)
1024	1.0	Eastern Time (US & Canada)
1025	1.0	Eastern Time (US & Canada)
1026	1.0	Eastern Time (US & Canada)
1027	1.0	Eastern Time (US & Canada)
1028	1.0	Eastern Time (US & Canada)
1029	1.0	Eastern Time (US & Canada)
1030	1.0	Eastern Time (US & Canada)
1031	1.0	Eastern Time (US & Canada)
1032	1.0	Eastern Time (US & Canada)
1033	1.0	Eastern Time (US & Canada)
1034	1.0	Eastern Time (US & Canada)
1035	1.0	Eastern Time (US & Canada)
1036	1.0	Eastern Time (US & Canada)
1037	1.0	Eastern Time (US & Canada)
1038	1.0	Eastern Time (US & Canada)
1039	1.0	Eastern Time (US & Canada)
1040	1.0	Eastern Time (US & Canada)
1041	1.0	Eastern Time (US & Canada)
1042	1.0	Eastern Time (US & Canada)
1043	1.0	Eastern Time (US & Canada)
1044	1.0	Eastern Time (US & Canada)
1045	1.0	Eastern Time (US & Canada)
1046	1.0	Eastern Time (US & Canada)
1047	1.0	Eastern Time (US & Canada)
1048	1.0	Eastern Time (US & Canada)
1049	1.0	Eastern Time (US & Canada)
1050	1.0	Eastern Time (US & Canada)
1051	1.0	Eastern Time (US & Canada)
1052	1.0	Eastern Time (US & Canada)
1053	1.0	Eastern Time (US & Canada)
1054	1.0	Eastern Time (US & Canada)
1055	1.0	Eastern Time (US & Canada)
1056	1.0	Eastern Time (US & Canada)
1057	1.0	Eastern Time (US & Canada)
1058	1.0	Eastern Time (US & Canada)
1059	1.0	Eastern Time (US & Canada)
1060	1.0	Eastern Time (US & Canada)
1061	1.0	Eastern Time (US & Canada)
1062	1.0	Eastern Time (US & Canada)
1063	1.0	Eastern Time (US & Canada)
1064	1.0	Eastern Time (US & Canada)
1065	1.0	Eastern Time (US & Canada)
1066	1.0	Eastern Time (US & Canada)
1067	1.0	Eastern Time (US & Canada)
1068	1.0	Eastern Time (US & Canada)
1069	1.0	Eastern Time (US & Canada)
1070	1.0	Eastern Time (US & Canada)
1071	1.0	Eastern Time (US & Canada)
1072	1.0	Eastern Time (US & Canada)
1073	1.0	Eastern Time (US & Canada)
1074	1.0	Eastern Time (US & Canada)
1075	1.0	Eastern Time (US & Canada)
1076	1.0	Eastern Time (US & Canada)
1077	1.0	Eastern Time (US & Canada)
1078	1.0	Eastern Time (US & Canada)
1079	1.0	Eastern Time (US & Canada)
1080	1.0	Eastern Time (US & Canada)
1081	1.0	Eastern Time (US & Canada)
1082	1.0	Eastern Time (US & Canada)
1083	1.0	Eastern Time (US & Canada)
1084	1.0	Eastern Time (US & Canada)
1085	1.0	Eastern Time (US & Canada)
1086	1.0	Eastern Time (US & Canada)
1087	1.0	Eastern Time (US & Canada)
1088	1.0	Eastern Time (US & Canada)
1089	1.0	Eastern Time (US & Canada)
1090	1.0	Eastern Time (US & Canada)
1091	1.0	Eastern Time (US & Canada)
1092	1.0	Eastern Time (US & Canada)
1093	1.0	Eastern Time (US & Canada)
1094	1.0	Eastern Time (US & Canada)
1095	1.0	Eastern Time (US & Canada)
1096	1.0	Eastern Time (US & Canada)
1097	1.0	Eastern Time (US & Canada)
1098	1.0	Eastern Time (US & Canada)
1099	1.0	Eastern Time (US & Canada)
1100	1.0	Eastern Time (US & Canada)
1101	1.0	Eastern Time (US & Canada)
1102	1.0	Eastern Time (US & Canada)
1103	1.0	Eastern Time (US & Canada)
1104	1.0	Eastern Time (US & Canada)
1105	1.0	Eastern Time (US & Canada)
1106	1.0	Eastern Time (US & Canada)
1107	1.0	Eastern Time (US & Canada)
1108	1.0	Eastern Time (US & Canada)
1109	1.0	Eastern Time (US & Canada)
1110	1.0	Eastern Time (US & Canada)
1111	1.0	Eastern Time (US & Canada)
1112	1.0	Eastern Time (US & Canada)
1113	1.0	Eastern Time (US & Canada)
1114	1.0	Eastern Time (US & Canada)
1115	1.0	Eastern Time (US & Canada)
1116	1.0	Eastern Time (US & Canada)
1117	1.0	Eastern Time (US & Canada)
1118	1.0	Eastern Time (US & Canada)
1119	1.0	Eastern Time (US & Canada)
1120	1.0	Eastern Time (US & Canada)
1121	1.0	Eastern Time (US & Canada)
1122	1.0	Eastern Time (US & Canada)
1123	1.0	Eastern Time (US & Canada)
1124	1.0	Eastern Time (US & Canada)
1125	1.0	Eastern Time (US & Canada)
1126	1.0	Eastern Time (US & Canada)
1127	1.0	Eastern Time (US & Canada)
1128	1.0	Eastern Time (US & Canada)
1129	1.0	Eastern Time (US & Canada)
1130	1.0	Eastern Time (US & Canada)
1131	1.0	Eastern Time (US & Canada)
1132	1.0	Eastern Time (US & Canada)
1133	1.0	Eastern Time (US & Canada)
1134	1.0	Eastern Time (US & Canada)
1135	1.0	Eastern Time (US & Canada)
1136	1.0	Eastern Time (US & Canada)
1137	1.0	Eastern Time (US & Canada)
1138	1.0	Eastern Time (US & Canada)
1139	1.0	Eastern Time (US & Canada)
1140	1.0	Eastern Time (US & Canada)
1141	1.0	Eastern Time (US & Canada)
1142	1.0	Eastern Time (US & Canada)
1143	1.0	Eastern Time (US & Canada)
1144	1.0	Eastern Time (US & Canada)
1145	1.0	Eastern Time (US & Canada)
1146	1.0	Eastern Time (US & Canada)
1147	1.0	Eastern Time (US & Canada)
1148	1.0	Eastern Time (US & Canada)
1149	1.0	Eastern Time (US & Canada)
1150	1.0	Eastern Time (US & Canada)
1151	1.0	Eastern Time (US & Canada)
1152	1.0	Eastern Time (US & Canada)
1153	1.0	Eastern Time (US & Canada)
1154	1.0	Eastern Time (US & Canada)
1155	1.0	Eastern Time (US & Canada)
1156	1.0	Eastern Time (US & Canada)
1157	1.0	Eastern Time (US & Canada)
1158	1.0	Eastern Time (US & Canada)
1159	1.0	Eastern Time (US & Canada)
1160	1.0	Eastern Time (US & Canada)
1161	1.0	Eastern Time (US & Canada)
1162	1.0	Eastern Time (US & Canada)
1163	1.0	Eastern Time (US & Canada)
1164	1.0	Eastern Time (US & Canada)
1165	1.0	Eastern Time (US & Canada)
1166	1.0	Eastern Time (US & Canada)
1167	1.0	Eastern Time (US & Canada)
1168	1.0	Eastern Time (US & Canada)
1169	1.0	Eastern Time (US & Canada)
1170	1.0	Eastern Time (US & Canada)
1171	1.0	Eastern Time (US & Canada)
1172	1.0	Eastern Time (US & Canada)
1173	1.0	Eastern Time (US & Canada)
1174	1.0	Eastern Time (US & Canada)
1175	1.0	Eastern Time (US & Canada)
1176	1.0	Eastern Time (US & Canada)
1177	1.0	Eastern Time (US & Canada)
1178	1.0	Eastern Time (US & Canada)
1179	1.0	Eastern Time (US & Canada)
1180	1.0	Eastern Time (US & Canada)
1181	1.0	Eastern Time (US & Canada)
1182	1.0	Eastern Time (US & Canada)
1183	1.0	Eastern Time (US & Canada)
1184	1.0	Eastern Time (US & Canada)
1185	1.0	Eastern Time (US & Canada)
1186	1.0	Eastern Time (US & Canada)
1187	1.0	Eastern Time (US & Canada)
1188	1.0	Eastern Time (US & Canada)
1189	1.0	Eastern Time (US & Canada)
1190	1.0	Eastern Time (US & Canada)
1191	1.0	Eastern Time (US & Canada)
1192	1.0	Eastern Time (US & Canada)
1193	1.0	Eastern Time (US & Canada)
1194	1.0	Eastern Time (US & Canada)
1195	1.0	Eastern Time (US & Canada)
1196	1.0	Eastern Time (US & Canada)
1197	1.0	Eastern Time (US & Canada)
1198	1.0	Eastern Time (US & Canada)
1199	1.0	Eastern Time (US & Canada)
1200	1.0	Eastern Time (US & Canada)
1201	1.0	Eastern Time (US & Canada)
1202	1.0	Eastern Time (US & Canada)
1203	1.0	Eastern Time (US & Canada)
1204	1.0	Eastern Time (US & Canada)
1205	1.0	Eastern Time (US & Canada)
1206	1.0	Eastern Time (US & Canada)
1207	1.0	Eastern Time (US & Canada)
1208	1.0	Eastern Time (US & Canada)
1209	1.0	Eastern Time (US & Canada)
1210	1.0	Eastern Time (US & Canada)
1211	1.0	Eastern Time (US & Canada)
1212	1.0	Eastern Time (US & Canada)
1213	1.0	Eastern Time (US & Canada)
1214	1.0	Eastern Time (US & Canada)
1215	1.0	Eastern Time (US & Canada)
1216	1.0	Eastern Time (US & Canada)
1217	1.0	Eastern Time (US & Canada)
1218	1.0	Eastern Time (US & Canada)
1219	1.0	Eastern Time (US & Canada)
1220	1.0	Eastern Time (US & Canada)
1221	1.0	Eastern Time (US & Canada)
1222	1.0	Eastern Time (US & Canada)
1223	1.0	Eastern Time (US & Canada)
1224	1.0	Eastern Time (US & Canada)
1225	1.0	Eastern Time (US & Canada)
1226	1.0	Eastern Time (US & Canada)
1227	1.0	Eastern Time (US & Canada)
1228	1.0	Eastern Time (US & Canada)
1229	1.0	Eastern Time (US & Canada)
1230	1.0	Eastern Time (US & Canada)
1231	1.0	Eastern Time (US & Canada)
1232	1.0	Eastern Time (US & Canada)
1233	1.0	Eastern Time (US & Canada)
1234	1.0	Eastern Time (US & Canada)
1235	1.0	Eastern Time (US & Canada)
1236	1.0	Eastern Time (US & Canada)
1237	1.0	Eastern Time (US & Canada)
1238	1.0	Eastern Time (US & Canada)
1239	1.0	Eastern Time (US & Canada)
1240	1.0	Eastern Time (US & Canada)
1241	1.0	Eastern Time (US & Canada)
1242	1.0	Eastern Time (US & Canada)
1243	1.0	Eastern Time (US & Canada)
1244	1.0	Eastern Time (US & Canada)
1245	1.0	Eastern Time (US & Canada)
1246	1.0	Eastern Time (US & Canada)
1247	1.0	Eastern Time (US & Canada)
1248	1.0	Eastern Time (US & Canada)
1249	1.0	Eastern Time (US & Canada)
1250	1.0	Eastern Time (US & Canada)
1251	1.0	Eastern Time (US & Canada)
1252	1.0	Eastern Time (US & Canada)
1253	1.0	Eastern Time (US & Canada)
1254	1.0	Eastern Time (US & Canada)
1255	1.0	Eastern Time (US & Canada)
1256	1.0	Eastern Time (US & Canada)
1257	1.0	Eastern Time (US & Canada)
1258	1.0	Eastern Time (US & Canada)
1259	1.0	Eastern Time (US & Canada)
1260	1.0	Eastern Time (US & Canada)
1261	1.0	Eastern Time (US & Canada)
1262	1.0	Eastern Time (US & Canada)
1263	1.0	Eastern Time (US & Canada)
1264	1.0	Eastern Time (US & Canada)
1265	1.0	Eastern Time (US & Canada)
1266	1.0	Eastern Time (US & Canada)
1267	1.0	Eastern Time (US & Canada)
1268	1.0	Eastern Time (US & Canada)
1269	1.0	Eastern Time (US & Canada)
1270	1.0	Eastern Time (US & Canada)
1271	1.0	Eastern Time (US & Canada)
1272	1.0	Eastern Time (US & Canada)
1273	1.0	Eastern Time (US & Canada)
1274	1.0	Eastern Time (US & Canada)
1275	1.0	Eastern Time (US & Canada)
1276	1.0	Eastern Time (US & Canada)
1277	1.0	Eastern Time (US & Canada)
1278	1.0	Eastern Time (US & Canada)
1279	1.0	Eastern Time (US & Canada)
1280	1.0	Eastern Time (US & Canada)
1281	1.0	Eastern Time (US & Canada)
1282	1.0	Eastern Time (US & Canada)
1283	1.0	Eastern Time (US & Canada)
1284	1.0	Eastern Time (US & Canada)
1285	1.0	Eastern Time (US & Canada)
1286	1.0	Eastern Time (US & Canada)
1287	1.0	Eastern Time (US & Canada)
1288	1.0	Eastern Time (US & Canada)
1289	1.0	Eastern Time (US & Canada)
1290	1.0	Eastern Time (US & Canada)
1291	1.0	Eastern Time (US & Canada)
1292	1.0	Eastern Time (US & Canada)
1293	1.0	Eastern Time (US & Canada)
1294	1.0	Eastern Time (US & Canada)
1295	1.0	Eastern Time (US & Canada)
1296	1.0	Eastern Time (US & Canada)
1297	1.0	Eastern Time (US & Canada)
1298	1.0	Eastern Time (US & Canada)
1299	1.0	Eastern Time (US & Canada)
1300	1.0	Eastern Time (US & Canada)
1301	1.0	Eastern Time (US & Canada)
1302	1.0	Eastern Time (US & Canada)
1303	1.0	Eastern Time (US & Canada)
1304	1.0	Eastern Time (US & Canada)
1305	1.0	Eastern Time (US & Canada)
1306	1.0	Eastern Time (US & Canada)
1307	1.0	Eastern Time (US & Canada)
1308	1.0	Eastern Time (US & Canada)
1309	1.0	Eastern Time (US & Canada)
1310	1.0	Eastern Time (US & Canada)
1311	1.0	Eastern Time (US & Canada)
1312	1.0	Eastern Time (US & Canada)
1313	1.0	Eastern Time (US & Canada)
1314	1.0	Eastern Time (US & Canada)
1315	1.0	Eastern Time (US & Canada)
1316	1.0	Eastern Time (US & Canada)
1317	1.0	Eastern Time (US & Canada)
1318	1.0	Eastern Time (US & Canada)
1319	1.0	Eastern Time (US & Canada)
1320	1.0	Eastern Time (US & Canada)
1321	1.0	Eastern Time (US & Canada)
1322	1.0	Eastern Time (US & Canada)
1323	1.0	Eastern Time (US & Canada)
1324	1.0	Eastern Time (US & Canada)
1325	1.0	Eastern Time (US & Canada)
1326	1.0	Eastern Time (US & Canada)
1327	1.0	Eastern Time (US & Canada)
1328	1.0	Eastern Time (US & Canada)
1329	1.0	Eastern Time (US & Canada)
1330	1.0	Eastern Time (US & Canada)
1331	1.0	Eastern Time (US & Canada)
1332	1.0	Eastern Time (US & Canada)
1333	1.0	Eastern Time (US & Canada)
1334	1.0	Eastern Time (US & Canada)
1335	1.0	Eastern Time (US & Canada)
1336	1.0	Eastern Time (US & Canada)
1337	1.0	Eastern Time (US & Canada)
1338	1.0	Eastern Time (US & Canada)
1339	1.0	Eastern Time (US & Canada)
1340	1.0	Eastern Time (US & Canada)
1341	1.0	Eastern Time (US & Canada)
1342	1.0	Eastern Time (US & Canada)
1343	1.0	Eastern Time (US & Canada)
1344	1.0	Eastern Time (US & Canada)
1345	1.0	Eastern Time (US & Canada)
1346	1.0	Eastern Time (US & Canada)
1347	1.0	Eastern Time (US & Canada)
1348	1.0	Eastern Time (US & Canada)
1349	1.0	Eastern Time (US & Canada)
1350	1.0	Eastern Time (US & Canada)
1351	1.0	Eastern Time (US & Canada)
1352	1.0	Eastern Time (US & Canada)
1353	1.0	Eastern Time (US & Canada)
1354	1.0	Eastern Time (US & Canada)
1355	1.0	Eastern Time (US & Canada)
1356	1.0	Eastern Time (US & Canada)
1357	1.0	Eastern Time (US & Canada)
1358	1.0	Eastern Time (US & Canada)
1359	1.0	Eastern Time (US & Canada)
1360	1.0	Eastern Time (US & Canada)
1361	1.0	Eastern Time (US & Canada)
1362	1.0	Eastern Time (US & Canada)
1363	1.0	Eastern Time (US & Canada)
1364	1.0	Eastern Time (US & Canada)
1365	1.0	Eastern Time (US & Canada)
1366	1.0	Eastern Time (US & Canada)
1367	1.0	Eastern Time (US & Canada)
1368	1.0	Eastern Time (US & Canada)
1369	1.0	Eastern Time (US & Canada)
1370	1.0	Eastern Time (US & Canada)
1371	1.0	Eastern Time (US & Canada)
1372	1.0	Eastern Time (US & Canada)
1373	1.0	Eastern Time (US & Canada)
1374	1.0	Eastern Time (US & Canada)
1375	1.0	Eastern Time (US & Canada)
1376	1.0	Eastern Time (US & Canada)
1377	1.0	Eastern Time (US & Canada)
1378	1.0	Eastern Time (US & Canada)
1379	1.0	Eastern Time (US & Canada)
1380	1.0	Eastern Time (US & Canada)
1381	1.0	Eastern Time (US & Canada)
1382	1.0	Eastern Time (US & Canada)
1383	1.0	Eastern Time (US & Canada)
1384	1.0	Eastern Time (US & Canada)
1385	1.0	Eastern Time (US & Canada)
1386	1.0	Eastern Time (US & Canada)
1387	1.0	Eastern Time (US & Canada)
1388	1.0	Eastern Time (US & Canada)
1389	1.0	Eastern Time (US & Canada)
1390	1.0	Eastern Time (US & Canada)
1391	1.0	Eastern Time (US & Canada)
1392	1.0	Eastern Time (US & Canada)
1393	1.0	Eastern Time (US & Canada)
1394	1.0	Eastern Time (US & Canada)
1395	1.0	Eastern Time (US & Canada)
1396	1.0	Eastern Time (US & Canada)
1397	1.0	Eastern Time (US & Canada)
